day,time,강수확률,일최저기온,1시간기온,하늘상태,일최고기온,습도,풍향,1시간강수량,풍속,수평면,외기온도,경사면,모듈온도,축구장,학생회관,중앙창고,학사과정,다산빌딩,시설관리동,대학C동,동물실험동,중앙도서관,LG도서관,신재생에너지동,삼성환경동,중앙연구기기센터,산업협력관,기숙사 B동
2022-07-19,4,30.0,24.0,24.0,4.0,31.0,95.0,328.0,0.0,2.2,0.0,23.3,0.0,22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,5,30.0,24.0,24.0,4.0,31.0,95.0,336.0,0.0,1.2,0.0,23.2,0.0,21.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,6,30.0,24.0,24.0,4.0,31.0,95.0,333.0,0.0,1.3,6.0,22.4,5.0,20.2,0.0,0.1,0.0,0.0,-0.2,-0.1,0.3,0.4,0.0,0.0,0.5,0.0,0.0,1.0,0.0
2022-07-19,7,30.0,24.0,25.0,4.0,31.0,90.0,332.0,0.0,1.9,42.0,24.5,27.0,22.8,2.2,1.5,0.9,0.9,0.8,2.2,0.7,1.6,1.0,1.2,3.0,2.0,3.7,4.8,2.0
2022-07-19,8,30.0,24.0,26.0,4.0,31.0,85.0,331.0,0.0,2.1,159.0,30.7,114.0,28.3,29.9,8.5,4.8,4.1,4.7,10.9,1.8,6.1,5.9,6.9,12.2,12.6,15.5,11.9,7.1
2022-07-19,9,20.0,24.0,27.0,3.0,31.0,80.0,317.0,0.0,2.1,673.0,36.3,589.0,36.6,69.8,27.3,15.1,4.8,11.4,56.7,4.0,18.7,9.9,12.9,21.2,22.1,36.8,56.0,12.7
2022-07-19,10,20.0,24.0,28.0,3.0,31.0,75.0,309.0,0.0,2.6,771.0,41.1,689.0,44.0,80.7,26.8,18.5,16.0,17.5,65.9,7.8,22.1,17.5,23.9,39.5,33.6,63.1,63.9,27.5
2022-07-19,11,20.0,24.0,29.0,3.0,31.0,70.0,299.0,0.0,2.5,599.0,39.4,605.0,42.1,25.1,10.1,7.5,17.5,8.6,35.7,4.2,9.2,8.4,11.5,18.5,14.4,28.0,27.4,26.4
2022-07-19,12,20.0,24.0,30.0,3.0,31.0,65.0,289.0,0.0,2.8,306.0,43.0,284.0,48.8,119.5,10.9,6.7,18.8,8.4,26.7,7.6,9.7,7.9,11.1,17.9,14.5,28.0,27.4,29.8
2022-07-19,13,20.0,24.0,31.0,3.0,31.0,60.0,286.0,0.0,2.9,974.0,44.5,975.0,53.1,103.8,31.1,20.1,18.3,25.5,87.8,10.2,27.7,23.7,33.1,50.7,44.8,84.7,90.9,36.3
2022-07-19,14,0.0,24.0,31.0,1.0,31.0,60.0,283.0,0.0,3.1,804.0,42.0,842.0,49.0,91.7,27.3,16.4,14.7,22.9,77.7,8.4,24.5,19.5,26.7,43.2,39.1,71.6,73.5,28.2
2022-07-19,15,0.0,24.0,30.0,1.0,31.0,60.0,286.0,0.0,3.2,779.0,41.7,841.0,47.7,97.2,27.7,16.3,15.6,24.6,80.6,9.5,26.4,21.5,29.7,45.7,41.9,77.9,78.0,31.7
2022-07-19,16,0.0,24.0,30.0,1.0,31.0,60.0,291.0,0.0,3.4,608.0,38.4,659.0,43.3,72.8,22.5,11.8,13.0,21.0,65.9,8.1,22.5,18.2,24.4,39.1,35.1,66.0,66.1,27.8
2022-07-19,17,20.0,24.0,30.0,3.0,31.0,60.0,287.0,0.0,2.8,444.0,36.4,478.0,38.5,50.6,15.0,7.0,7.2,12.1,42.9,5.2,14.8,12.3,14.0,25.3,22.0,42.8,39.8,15.4
2022-07-19,18,20.0,24.0,29.0,3.0,31.0,65.0,283.0,0.0,2.8,94.0,30.6,90.0,29.9,8.7,3.4,1.8,1.7,2.5,7.8,1.4,3.3,2.5,3.2,5.8,4.8,8.8,9.2,4.0
2022-07-19,19,20.0,24.0,27.0,3.0,31.0,75.0,279.0,0.0,1.8,56.0,28.2,52.0,26.3,3.8,1.8,0.8,0.9,1.3,3.8,0.9,2.0,1.4,1.8,3.6,2.7,4.9,5.5,2.3
2022-07-19,20,20.0,24.0,26.0,3.0,31.0,80.0,255.0,0.0,1.1,0.0,25.2,0.0,23.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,21,20.0,24.0,25.0,3.0,31.0,85.0,276.0,0.0,1.0,0.0,24.2,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,22,20.0,24.0,24.0,3.0,31.0,90.0,280.0,0.0,1.1,0.0,23.1,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-19,23,20.0,24.0,24.0,3.0,31.0,90.0,288.0,0.0,0.9,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,0,30.0,22.0,24.0,4.0,31.0,90.0,270.0,0.0,0.7,0.0,23.4,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,1,20.0,22.0,24.0,3.0,31.0,95.0,278.0,0.0,0.7,0.0,22.4,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,2,20.0,22.0,24.0,3.0,31.0,95.0,270.0,0.0,0.7,0.0,22.4,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,3,20.0,22.0,23.0,3.0,31.0,95.0,277.0,0.0,0.8,0.0,22.6,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,4,20.0,22.0,23.0,3.0,31.0,95.0,310.0,0.0,0.8,0.0,22.3,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,5,20.0,22.0,23.0,3.0,31.0,100.0,9.0,0.0,0.6,0.0,22.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,6,20.0,22.0,23.0,3.0,31.0,95.0,34.0,0.0,0.7,9.0,22.9,8.0,20.2,0.0,0.2,0.0,0.0,-0.2,-0.1,0.3,0.4,0.1,0.0,0.6,0.0,0.0,1.0,0.0
2022-07-20,7,0.0,22.0,24.0,1.0,31.0,95.0,58.0,0.0,0.9,189.0,28.8,92.0,23.0,8.5,5.2,4.0,2.7,1.7,6.4,1.1,2.9,2.0,2.5,6.2,4.0,7.2,8.1,3.2
2022-07-20,8,0.0,22.0,24.0,1.0,31.0,90.0,72.0,0.0,0.9,242.0,31.0,186.0,28.3,20.9,8.6,6.0,4.9,4.7,16.9,2.4,6.5,5.0,6.1,12.1,9.6,18.0,19.0,8.4
2022-07-20,9,0.0,22.0,26.0,1.0,31.0,85.0,50.0,0.0,0.8,550.0,31.0,445.0,33.9,32.5,19.0,13.0,5.6,7.0,41.8,3.2,9.3,7.4,8.6,16.7,14.4,25.1,43.1,11.2
2022-07-20,10,0.0,22.0,27.0,1.0,31.0,75.0,31.0,0.0,0.6,510.0,31.5,470.0,38.5,54.6,18.3,12.5,11.2,13.8,45.4,5.7,15.8,12.7,17.1,28.5,24.5,45.8,42.6,20.0
2022-07-20,11,20.0,22.0,29.0,3.0,31.0,70.0,13.0,0.0,0.9,895.0,38.3,873.0,49.3,103.2,30.0,20.0,18.0,22.8,79.6,9.2,26.8,20.9,29.3,47.0,41.7,78.3,77.6,32.4
2022-07-20,12,0.0,22.0,30.0,1.0,31.0,65.0,6.0,0.0,0.9,912.0,38.3,938.0,53.2,109.2,30.6,19.8,8.8,23.6,83.6,9.8,28.2,22.4,31.4,49.0,42.6,82.0,81.3,34.8
2022-07-20,13,0.0,22.0,31.0,1.0,31.0,60.0,326.0,0.0,0.4,901.0,45.2,909.0,53.0,108.0,30.1,18.7,8.7,24.0,82.1,9.3,28.1,21.5,30.2,47.9,43.1,79.9,81.8,33.8
2022-07-20,14,0.0,22.0,32.0,1.0,31.0,55.0,288.0,0.0,0.3,700.0,40.1,711.0,47.7,87.6,25.2,14.7,5.8,19.0,67.5,6.9,22.1,16.4,23.1,36.4,33.5,62.0,68.3,24.6
2022-07-20,15,0.0,22.0,32.0,1.0,31.0,50.0,243.0,0.0,0.4,757.0,40.6,817.0,50.4,91.4,26.4,15.2,7.2,22.7,76.1,8.8,25.1,19.9,27.9,43.7,38.7,73.3,73.4,30.9
2022-07-20,16,20.0,22.0,33.0,3.0,31.0,50.0,252.0,0.0,1.3,354.0,41.2,394.0,47.7,36.3,12.2,8.0,2.4,9.0,37.3,4.5,9.9,11.0,14.7,16.8,18.8,28.6,30.5,12.1
2022-07-20,17,30.0,22.0,32.0,4.0,31.0,55.0,264.0,0.0,1.9,208.0,39.0,195.0,39.8,22.4,7.4,4.0,2.1,6.1,18.6,2.7,7.4,5.4,7.3,12.5,11.0,20.6,21.3,9.3
2022-07-20,18,30.0,22.0,31.0,4.0,31.0,65.0,270.0,0.0,1.8,72.0,33.5,67.0,31.3,5.7,2.4,1.2,0.0,1.6,5.0,1.0,2.3,1.7,2.2,4.2,3.3,6.0,6.6,2.7
2022-07-20,19,30.0,22.0,29.0,4.0,31.0,75.0,270.0,0.0,1.1,16.0,30.4,15.0,28.5,-0.9,0.3,0.0,0.0,-0.1,0.0,0.4,0.5,0.1,0.0,0.7,0.0,0.0,1.6,0.0
2022-07-20,20,30.0,22.0,28.0,4.0,31.0,80.0,270.0,0.0,0.6,0.0,28.6,0.0,27.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,21,30.0,22.0,27.0,4.0,31.0,85.0,187.0,0.0,0.8,0.0,25.8,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,22,60.0,22.0,27.0,4.0,31.0,85.0,165.0,3.0,1.1,0.0,26.8,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-20,23,60.0,22.0,26.0,4.0,31.0,85.0,148.0,1.0,1.5,0.0,27.2,0.0,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,0,62.0,22.0,25.0,4.0,31.0,90.0,138.0,4.0,1.3,0.0,25.0,0.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,1,68.0,22.0,25.0,4.0,31.0,90.0,150.0,8.0,2.2,0.0,22.5,0.0,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,2,69.0,22.0,24.0,4.0,31.0,90.0,149.0,6.0,4.4,0.0,23.1,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,3,99.0,22.0,24.0,4.0,31.0,90.0,148.0,7.0,3.9,0.0,23.0,0.0,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,4,87.0,22.0,24.0,4.0,31.0,90.0,169.0,10.0,4.2,0.0,23.7,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,5,100.0,22.0,25.0,4.0,31.0,95.0,180.0,7.0,4.0,0.0,22.7,0.0,21.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,6,100.0,22.0,25.0,4.0,31.0,95.0,194.0,3.0,3.7,0.0,23.7,0.0,22.8,0.0,0.0,0.0,0.0,-0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.0,0.2,0.0
2022-07-21,7,90.0,22.0,26.0,4.0,31.0,95.0,219.0,2.0,3.8,34.0,26.6,34.0,25.6,0.1,1.2,0.6,0.0,0.7,2.3,0.7,1.6,1.0,1.2,2.7,1.9,3.6,4.6,2.0
2022-07-21,8,30.0,22.0,26.0,4.0,31.0,90.0,233.0,0.0,3.5,140.0,28.1,124.0,28.3,10.8,5.0,3.4,3.4,4.0,11.6,2.1,4.6,3.4,5.0,7.9,7.1,13.2,12.7,5.1
2022-07-21,9,30.0,22.0,26.0,4.0,31.0,90.0,239.0,0.0,3.5,111.0,27.3,107.0,25.8,12.3,4.4,2.4,1.8,3.1,10.3,1.4,3.6,2.7,3.6,6.3,5.3,10.0,10.5,3.9
2022-07-21,10,30.0,22.0,27.0,4.0,31.0,90.0,239.0,0.0,2.9,83.0,24.8,78.0,24.4,7.1,3.3,1.8,1.5,2.1,7.4,1.2,2.7,2.3,3.0,5.3,4.1,7.4,7.2,3.1
2022-07-21,11,30.0,22.0,27.0,4.0,31.0,85.0,247.0,0.0,3.3,71.0,24.9,66.0,24.4,4.3,2.4,1.5,0.6,1.2,5.9,0.8,1.9,1.8,1.9,3.3,2.7,4.5,5.3,1.7
2022-07-21,12,30.0,22.0,27.0,4.0,31.0,85.0,266.0,0.0,2.9,200.0,27.4,200.0,28.3,26.8,7.6,4.4,2.9,4.9,18.2,2.0,4.9,4.2,5.9,9.4,8.2,15.0,17.7,5.9
2022-07-21,13,30.0,22.0,28.0,4.0,31.0,80.0,278.0,0.0,3.4,205.0,27.3,199.0,27.0,24.7,7.9,4.6,5.1,6.2,20.2,2.9,7.3,5.6,7.5,13.0,10.7,20.3,20.1,9.7
2022-07-21,14,30.0,22.0,29.0,4.0,31.0,75.0,301.0,0.0,3.7,115.0,26.5,105.0,25.8,11.8,4.3,2.6,2.9,3.2,9.7,1.7,4.2,3.0,4.2,7.5,5.9,11.2,12.4,5.4
2022-07-21,15,30.0,22.0,29.0,4.0,31.0,75.0,315.0,0.0,4.0,63.0,24.2,54.0,23.0,3.4,2.0,1.0,1.0,1.1,4.1,0.9,1.8,1.4,1.9,3.6,2.6,4.8,5.2,2.3
2022-07-21,16,30.0,22.0,29.0,4.0,31.0,70.0,317.0,0.0,4.2,77.0,26.2,71.0,25.7,5.6,2.7,1.5,1.2,1.8,5.9,1.1,2.4,1.9,2.5,4.5,3.5,6.4,7.2,3.1
2022-07-21,17,30.0,22.0,29.0,4.0,31.0,70.0,317.0,0.0,4.5,201.0,27.7,206.0,28.3,28.5,8.3,4.3,3.6,7.4,21.8,2.9,7.8,5.5,7.7,15.3,11.6,27.6,21.0,7.8
2022-07-21,18,30.0,22.0,28.0,4.0,31.0,70.0,317.0,0.0,3.8,58.0,26.4,53.0,25.7,3.3,1.9,0.9,0.8,1.0,3.8,0.8,1.7,1.3,1.7,3.3,2.5,4.4,5.0,2.1
2022-07-21,19,20.0,22.0,27.0,3.0,31.0,75.0,310.0,0.0,2.3,16.0,25.3,16.0,24.2,-0.6,0.5,0.0,0.0,0.0,0.0,0.4,0.7,0.0,0.0,0.0,0.0,0.3,2.2,0.8
2022-07-21,20,20.0,22.0,25.0,3.0,31.0,80.0,307.0,0.0,2.0,0.0,24.2,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,21,20.0,22.0,25.0,3.0,31.0,80.0,306.0,0.0,1.7,0.0,24.1,0.0,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,22,0.0,22.0,24.0,1.0,31.0,85.0,304.0,0.0,1.4,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-21,23,0.0,22.0,24.0,1.0,31.0,85.0,290.0,0.0,1.2,0.0,21.7,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,0,20.0,23.0,23.0,3.0,31.0,85.0,288.0,0.0,1.9,0.0,21.7,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,1,20.0,23.0,23.0,3.0,31.0,90.0,297.0,0.0,1.8,0.0,21.3,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,2,0.0,23.0,23.0,1.0,31.0,90.0,298.0,0.0,1.5,0.0,21.3,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,3,20.0,23.0,23.0,3.0,31.0,90.0,306.0,0.0,1.4,0.0,21.0,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,4,30.0,23.0,22.0,4.0,31.0,95.0,315.0,0.0,1.1,0.0,20.9,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,5,30.0,23.0,22.0,4.0,31.0,95.0,315.0,0.0,1.1,0.0,20.8,0.0,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,6,30.0,23.0,22.0,4.0,31.0,95.0,326.0,0.0,1.1,14.0,21.2,11.0,19.1,0.0,0.3,0.0,0.0,-0.0,0.2,0.3,0.5,0.2,0.0,0.6,0.0,0.0,1.0,0.0
2022-07-22,7,30.0,23.0,24.0,4.0,31.0,90.0,328.0,0.0,1.5,180.0,31.3,79.0,22.8,6.4,5.1,4.0,2.8,1.2,5.3,0.9,2.3,1.7,2.1,5.3,3.3,5.7,6.5,2.7
2022-07-22,8,30.0,23.0,25.0,4.0,31.0,85.0,320.0,0.0,1.7,450.0,32.4,323.0,30.5,18.7,15.4,9.3,4.3,4.4,28.4,2.1,4.6,5.5,6.0,9.5,7.4,14.2,14.3,6.6
2022-07-22,9,30.0,23.0,26.0,4.0,31.0,80.0,313.0,0.0,2.2,356.0,31.5,328.0,31.1,45.9,14.5,8.9,5.2,8.6,33.3,3.4,9.1,8.0,10.3,16.8,15.6,25.8,29.3,10.4
2022-07-22,10,20.0,23.0,27.0,3.0,31.0,75.0,306.0,0.0,2.6,98.0,28.6,101.0,28.5,10.9,3.8,2.0,1.6,2.7,9.1,1.3,3.6,2.5,3.3,5.9,5.1,9.0,10.0,3.8
2022-07-22,11,20.0,23.0,27.0,3.0,31.0,75.0,297.0,0.0,2.9,264.0,32.4,267.0,33.8,34.6,10.5,6.2,5.0,8.2,27.3,3.3,9.3,6.9,9.3,15.4,13.8,25.0,26.0,10.3
2022-07-22,12,30.0,23.0,28.0,4.0,31.0,75.0,289.0,0.0,3.1,403.0,34.3,397.0,39.5,65.2,16.2,9.2,6.8,10.8,39.9,4.2,11.9,9.3,12.5,20.1,18.6,32.2,32.5,13.5
2022-07-22,13,20.0,23.0,29.0,3.0,31.0,70.0,284.0,0.0,3.2,896.0,33.5,835.0,34.8,37.3,16.5,18.1,17.2,11.8,76.8,8.6,10.2,11.3,20.3,21.7,18.5,24.6,29.4,24.8
2022-07-22,14,20.0,23.0,29.0,3.0,31.0,70.0,281.0,0.0,3.1,1044.0,43.2,1082.0,48.9,119.5,35.1,22.2,5.1,23.2,99.4,3.3,13.9,7.5,10.0,16.9,49.2,31.6,26.8,10.5
2022-07-22,15,20.0,23.0,29.0,3.0,31.0,70.0,282.0,0.0,3.0,821.0,42.3,882.0,50.1,101.1,28.7,17.0,17.3,25.4,83.6,9.8,28.5,22.1,30.9,48.4,44.4,82.5,83.1,34.0
2022-07-22,16,20.0,23.0,29.0,3.0,31.0,65.0,281.0,0.0,3.2,625.0,38.3,685.0,43.5,75.0,23.1,12.3,5.9,21.5,68.3,8.2,23.2,17.9,24.0,39.2,36.1,66.7,67.4,27.7
2022-07-22,17,20.0,23.0,29.0,3.0,31.0,65.0,284.0,0.0,3.0,400.0,36.3,439.0,40.9,44.7,14.9,6.4,3.8,13.6,42.0,5.7,15.2,12.2,14.2,25.4,23.7,43.5,43.2,18.6
2022-07-22,18,20.0,23.0,28.0,3.0,31.0,70.0,292.0,0.0,2.4,142.0,30.5,151.0,31.1,18.0,5.3,1.7,0.7,5.4,15.4,1.6,5.1,5.0,4.8,10.3,7.7,17.5,14.3,4.8
2022-07-22,19,20.0,23.0,27.0,3.0,31.0,75.0,305.0,0.0,1.2,29.0,28.0,29.0,25.8,1.0,1.1,0.0,0.0,1.1,3.0,0.7,1.7,1.3,1.3,3.1,2.2,3.8,4.6,2.0
2022-07-22,20,20.0,23.0,25.0,3.0,31.0,80.0,302.0,0.0,0.9,0.0,24.9,0.0,23.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,21,20.0,23.0,24.0,3.0,31.0,85.0,315.0,0.0,1.0,0.0,23.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,22,20.0,23.0,24.0,3.0,31.0,90.0,338.0,0.0,1.1,0.0,23.0,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-22,23,0.0,23.0,24.0,1.0,31.0,90.0,349.0,0.0,1.0,0.0,22.9,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,0,0.0,23.0,23.0,1.0,32.0,90.0,153.0,0.0,0.4,0.0,21.8,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,1,0.0,23.0,22.0,1.0,32.0,95.0,157.0,0.0,0.8,0.0,21.2,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,2,20.0,23.0,22.0,3.0,32.0,95.0,162.0,0.0,0.9,0.0,21.5,0.0,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,3,20.0,23.0,22.0,3.0,32.0,95.0,180.0,0.0,1.0,0.0,21.6,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,4,30.0,23.0,22.0,4.0,32.0,95.0,201.0,0.0,0.9,0.0,22.3,0.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,5,30.0,23.0,22.0,4.0,32.0,95.0,153.0,0.0,0.9,0.0,21.8,0.0,20.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,6,20.0,23.0,22.0,3.0,32.0,95.0,159.0,0.0,0.9,10.0,22.0,9.0,20.1,0.0,0.2,0.0,0.0,-0.1,-0.0,0.3,0.0,0.1,0.0,0.6,0.0,0.0,0.8,0.2
2022-07-23,7,20.0,23.0,23.0,3.0,32.0,90.0,149.0,0.0,1.2,119.0,26.0,97.0,24.2,12.2,4.2,2.7,3.2,2.3,8.6,1.5,3.4,2.6,3.4,6.7,4.8,9.2,10.0,4.8
2022-07-23,8,20.0,23.0,24.0,3.0,32.0,90.0,160.0,0.0,1.5,373.0,29.1,293.0,29.7,33.8,10.8,10.1,7.9,7.3,26.0,3.6,10.1,7.4,9.5,18.3,14.2,27.6,29.0,12.6
2022-07-23,9,20.0,23.0,25.0,3.0,32.0,80.0,177.0,0.0,1.7,525.0,28.0,471.0,31.3,37.8,18.9,12.9,6.8,9.5,44.6,3.9,11.6,11.1,12.8,20.2,17.1,30.8,33.6,11.3
2022-07-23,10,30.0,23.0,26.0,4.0,32.0,80.0,193.0,0.0,1.8,433.0,37.0,396.0,39.8,47.0,14.9,11.2,3.6,8.7,36.7,3.8,9.8,8.1,10.7,18.3,15.5,28.6,28.5,15.3
2022-07-23,11,20.0,23.0,27.0,3.0,32.0,70.0,185.0,0.0,2.1,433.0,42.3,415.0,43.8,55.0,16.1,9.9,4.4,12.5,40.3,4.9,15.1,10.6,14.4,24.1,21.4,39.5,42.8,17.4
2022-07-23,12,20.0,23.0,28.0,3.0,32.0,65.0,202.0,0.0,2.4,461.0,39.4,444.0,42.3,54.4,17.0,10.6,4.6,13.4,43.1,5.5,15.4,11.6,15.9,26.4,23.2,42.9,44.1,18.6
2022-07-23,13,20.0,23.0,29.0,3.0,32.0,65.0,197.0,0.0,2.4,227.0,35.3,217.0,36.6,26.3,8.6,5.3,2.3,6.5,20.7,2.9,7.9,5.8,7.9,13.6,11.6,21.5,22.4,9.5
2022-07-23,14,30.0,23.0,29.0,4.0,32.0,65.0,190.0,0.0,2.7,337.0,34.5,321.0,35.2,38.0,12.6,7.7,3.5,9.8,31.5,4.2,11.1,8.7,11.9,19.7,17.0,31.6,32.0,14.0
2022-07-23,15,30.0,23.0,29.0,4.0,32.0,65.0,178.0,0.0,3.1,207.0,33.5,195.0,33.8,23.5,7.9,4.7,2.0,5.7,18.8,2.6,7.0,5.2,7.1,12.2,10.3,18.9,19.7,8.5
2022-07-23,16,30.0,23.0,29.0,4.0,32.0,65.0,169.0,0.0,3.6,108.0,30.2,102.0,29.9,10.9,4.0,2.3,0.9,2.6,9.0,1.5,3.6,2.7,3.6,6.5,5.3,9.6,10.3,4.4
2022-07-23,17,20.0,23.0,28.0,3.0,32.0,65.0,163.0,0.0,3.8,119.0,28.0,119.0,28.0,13.4,4.7,2.7,1.0,3.5,11.0,1.7,4.3,3.2,4.2,7.4,6.2,11.4,12.2,5.1
2022-07-23,18,30.0,23.0,27.0,4.0,32.0,70.0,158.0,0.0,3.7,0.0,25.1,0.0,24.4,0.0,0.0,0.0,0.0,-0.3,-0.5,0.0,0.1,0.0,0.0,-0.1,0.0,0.0,0.0,0.0
2022-07-23,19,60.0,23.0,26.0,4.0,32.0,75.0,158.0,0.0,2.9,0.0,23.6,0.0,23.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,20,60.0,23.0,25.0,4.0,32.0,80.0,153.0,0.0,3.0,0.0,23.0,0.0,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,21,60.0,23.0,25.0,4.0,32.0,85.0,143.0,2.0,4.0,0.0,23.2,0.0,22.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
